,epoch,loss
0,1,0.6371398568153381
1,1,0.4912877678871155
2,1,0.5362977385520935
3,1,0.47800007462501526
4,1,0.4670697748661041
5,1,0.5662540197372437
6,1,0.5294612646102905
7,1,0.700751781463623
8,1,0.4780922830104828
9,1,0.35414397716522217
10,1,0.5608162879943848
11,1,0.5594401359558105
12,1,0.4269760847091675
13,1,0.25671857595443726
14,1,0.3666118383407593
15,1,0.238274484872818
16,1,0.2956921458244324
17,1,0.43271052837371826
18,1,0.3089532256126404
19,1,0.3563019931316376
20,1,0.158469557762146
21,1,0.32808917760849
22,1,0.40404653549194336
23,1,0.4337393641471863
24,1,0.34425055980682373
25,1,0.40219324827194214
26,1,0.1529887169599533
27,1,0.28330308198928833
28,1,0.2264632284641266
29,1,0.16314390301704407
30,1,0.41002121567726135
31,1,0.24943459033966064
32,1,0.32035428285598755
33,1,0.2681824862957001
34,1,0.24170167744159698
35,1,0.17577344179153442
36,1,0.1555764377117157
37,1,0.18095754086971283
38,1,0.18193429708480835
39,1,0.2849087119102478
40,1,0.23905836045742035
41,1,0.1690838783979416
42,1,0.10796086490154266
43,1,0.17451897263526917
44,1,0.2850092649459839
45,1,0.17607706785202026
46,1,0.2221670001745224
47,1,0.17799276113510132
48,1,0.21294161677360535
49,1,0.22201573848724365
50,1,0.17818418145179749
51,1,0.13527102768421173
52,1,0.0778685063123703
53,1,0.17781676352024078
54,1,0.17944544553756714
55,1,0.14688672125339508
56,1,0.15287980437278748
57,1,0.13174834847450256
58,1,0.10809701681137085
59,1,0.13267379999160767
60,1,0.07727611064910889
61,1,0.12397702038288116
62,1,0.0781422108411789
63,1,0.06740617752075195
64,1,0.09242752194404602
65,1,0.06823033839464188
66,1,0.05989214405417442
67,1,0.1279061883687973
68,1,0.08422422409057617
69,1,0.0940573662519455
70,1,0.03564318269491196
71,1,0.0729307234287262
72,1,0.06328807026147842
73,1,0.0769052803516388
74,1,0.11717553436756134
75,1,0.0593244731426239
76,1,0.05258619040250778
77,1,0.05376654118299484
78,1,0.09399206936359406
79,1,0.053743284195661545
80,1,0.07218891382217407
81,1,0.04936395585536957
82,1,0.045700717717409134
83,1,0.04188821464776993
84,1,0.06043044105172157
85,1,0.05538122355937958
86,1,0.04762021452188492
87,1,0.06693890690803528
88,1,0.053380075842142105
89,1,0.05250564590096474
90,1,0.04864633455872536
91,1,0.06275555491447449
92,1,0.040451839566230774
93,1,0.04346667230129242
94,1,0.04449641704559326
95,1,0.022656269371509552
96,1,0.04826732724905014
97,1,0.03137906640768051
98,1,0.03308833763003349
99,1,0.030238701030611992
100,1,0.04149322211742401
101,1,0.030726395547389984
102,1,0.03588661551475525
103,1,0.046084389090538025
104,1,0.03608838468790054
105,1,0.024429097771644592
106,1,0.045477401465177536
107,1,0.029477331787347794
108,1,0.027319861575961113
109,1,0.027368171140551567
110,1,0.024033531546592712
111,1,0.028297588229179382
112,1,0.030601374804973602
113,1,0.019741691648960114
114,1,0.02851630561053753
115,1,0.0305938720703125
116,1,0.027532048523426056
117,1,0.033557407557964325
118,1,0.039417117834091187
119,1,0.023286132141947746
120,1,0.026380615308880806
121,1,0.03148709237575531
122,1,0.034281425178050995
123,1,0.03399350866675377
124,1,0.033252015709877014
125,1,0.023511730134487152
126,1,0.028506649658083916
127,1,0.024901481345295906
128,1,0.018311168998479843
129,1,0.039621345698833466
130,1,0.01742575503885746
131,1,0.017927324399352074
132,1,0.03857196122407913
133,1,0.017416175454854965
134,1,0.024688251316547394
135,1,0.023998532444238663
136,1,0.023740530014038086
137,1,0.03200638294219971
138,1,0.025911463424563408
139,1,0.018971649929881096
140,1,0.024257756769657135
141,1,0.02474791184067726
142,1,0.020781122148036957
143,1,0.02272101864218712
144,1,0.03627803176641464
145,1,0.01762695610523224
146,1,0.02506342902779579
147,1,0.029694359749555588
148,1,0.014645678922533989
149,1,0.03911131992936134
150,1,0.016482796519994736
151,1,0.03036351501941681
152,1,0.017879964783787727
153,1,0.01788577064871788
154,1,0.020930975675582886
155,1,0.029103213921189308
156,1,0.022268960252404213
157,1,0.027731772512197495
158,1,0.011525634676218033
159,1,0.012785688042640686
160,1,0.022183865308761597
161,1,0.02142554707825184
162,1,0.030134355649352074
163,1,0.02285669930279255
164,1,0.017362674698233604
165,1,0.013510379940271378
166,1,0.008858832530677319
167,1,0.023723172023892403
168,1,0.028153566643595695
169,1,0.015047765336930752
170,1,0.021942490711808205
171,1,0.01894516870379448
172,1,0.04481906816363335
173,1,0.016363998875021935
174,1,0.01582193933427334
175,1,0.0140619445592165
176,1,0.024343380704522133
177,1,0.012353630736470222
178,1,0.02730812318623066
179,1,0.011816048994660378
180,1,0.014158578589558601
181,1,0.011767438612878323
182,1,0.012997910380363464
183,1,0.02188897877931595
184,1,0.009195540100336075
185,1,0.01575573720037937
186,1,0.012637918815016747
187,1,0.01836036890745163
188,1,0.025407511740922928
189,1,0.012366768904030323
190,1,0.017043855041265488
191,1,0.019492391496896744
192,1,0.015932274982333183
193,1,0.008547605015337467
194,1,0.01242592092603445
195,1,0.010720426216721535
196,1,0.014392241835594177
197,1,0.020610693842172623
198,1,0.01093320269137621
199,1,0.013188302516937256
200,1,0.01739652082324028
201,1,0.014120952226221561
202,1,0.01313603762537241
203,1,0.012573610059916973
204,1,0.020181404426693916
205,1,0.019615907222032547
206,1,0.014606934040784836
207,1,0.015266838483512402
208,1,0.016911037266254425
209,1,0.01186807919293642
210,1,0.012935325503349304
211,1,0.014324743300676346
212,1,0.00602856557816267
213,1,0.0206128042191267
214,1,0.01878858357667923
215,1,0.014252759516239166
216,1,0.018435390666127205
217,1,0.008572977036237717
218,1,0.012415705248713493
219,1,0.01316369790583849
220,1,0.009970972314476967
221,1,0.00958139169961214
222,1,0.01530960202217102
223,1,0.010330988094210625
224,1,0.010153105482459068
225,1,0.014176366850733757
226,1,0.013508031144738197
227,1,0.013727998360991478
228,1,0.014254123903810978
229,1,0.020566977560520172
230,1,0.00765514001250267
231,1,0.009772082790732384
232,1,0.0212194062769413
233,1,0.010354558005928993
234,1,0.01616956666111946
235,1,0.008930394425988197
236,1,0.011384611949324608
237,1,0.011980511248111725
238,1,0.008821159601211548
239,1,0.00899056252092123
240,1,0.03404879570007324
241,1,0.017805691808462143
242,1,0.008837152272462845
243,1,0.009798524901270866
244,1,0.02842600829899311
245,1,0.01057185884565115
246,1,0.012660428881645203
247,1,0.012479549273848534
248,1,0.018775153905153275
249,1,0.013953858986496925
250,1,0.017907176166772842
251,1,0.011913652531802654
252,1,0.015122652053833008
253,1,0.014536725357174873
254,1,0.017409896478056908
255,1,0.03343844413757324
256,1,0.010170107707381248
257,1,0.011479342356324196
258,1,0.009755536913871765
259,1,0.015826500952243805
260,1,0.008243980817496777
261,1,0.006473937537521124
262,1,0.010436374694108963
263,1,0.011188667267560959
264,1,0.009222720749676228
265,1,0.012308215722441673
266,1,0.025908466428518295
267,1,0.008216215297579765
268,1,0.012905318289995193
269,1,0.010872017592191696
270,1,0.09385810047388077
271,1,0.01085243746638298
272,1,0.01128223817795515
