4.306598094099667426e-04,3.118872691447589199e-05
4.073780918319609419e-04,3.123753849790834598e-05
3.496790614366663934e-04,4.276051822549622441e-05
4.122255066840711693e-04,4.004737975130989757e-05
4.454686801395655693e-04,1.410464845018193825e-05
