4.293436888142623548e-04
1.768090154525855213e-04
4.218120587171119893e-04
2.920416411536158130e-04
3.738189221064968358e-04
3.187456597927694089e-04
3.596088199571665397e-04
3.527833242005955824e-04
4.935841369493893654e-04
2.094921914501109790e-04
