,epoch,loss
0,1,0.24007651209831238
1,1,0.2598809599876404
2,1,0.321194052696228
3,1,0.3197803199291229
4,1,0.17845839262008667
5,1,0.2826640009880066
6,1,0.17326778173446655
7,1,0.23829801380634308
8,1,0.2995835542678833
9,1,0.2061299830675125
10,1,0.19400903582572937
11,1,0.2203681766986847
12,1,0.25328129529953003
13,1,0.1806534379720688
14,1,0.14955879747867584
15,1,0.12626534700393677
16,1,0.16264644265174866
17,1,0.21048426628112793
18,1,0.16536474227905273
19,1,0.1566442847251892
20,1,0.11765414476394653
21,1,0.2021808922290802
22,1,0.2368415743112564
23,1,0.17481310665607452
24,1,0.1420893371105194
25,1,0.13195478916168213
26,1,0.21941912174224854
27,1,0.20367121696472168
28,1,0.20386651158332825
29,1,0.2449505478143692
30,1,0.18937352299690247
31,1,0.09905955195426941
32,1,0.1767008900642395
33,1,0.2031375765800476
34,1,0.15106505155563354
35,1,0.08971133828163147
36,1,0.08499312400817871
37,1,0.1921055018901825
38,1,0.10992247611284256
39,1,0.15708284080028534
40,1,0.08857250213623047
41,1,0.18878622353076935
42,1,0.08691704273223877
43,1,0.1459445357322693
44,1,0.14485374093055725
45,1,0.11671023070812225
46,1,0.1012718677520752
47,1,0.07626448571681976
48,1,0.05933624505996704
49,1,0.09073970466852188
50,1,0.12634167075157166
51,1,0.1044023185968399
52,1,0.11953958868980408
53,1,0.05170021951198578
54,1,0.08110711723566055
55,1,0.07336272299289703
56,1,0.06244456022977829
57,1,0.10324585437774658
58,1,0.10655592381954193
59,1,0.06453743577003479
60,1,0.03975318372249603
61,1,0.06361545622348785
62,1,0.06767473369836807
63,1,0.047947775572538376
64,1,0.06332129240036011
65,1,0.057779133319854736
66,1,0.035750143229961395
67,1,0.06798693537712097
68,1,0.0747675821185112
69,1,0.039891451597213745
70,1,0.04245702177286148
71,1,0.0487348735332489
72,1,0.04923534393310547
73,1,0.07681500911712646
74,1,0.0649709403514862
75,1,0.033953141421079636
76,1,0.061638928949832916
77,1,0.062044478952884674
78,1,0.03863734006881714
79,1,0.07458461821079254
80,1,0.05105545371770859
81,1,0.03845740854740143
82,1,0.0781477764248848
83,1,0.04150044173002243
